district,price,room,area,floor,age,status,balcony,area_kitchen,area_living
3.0,22000,3,67.0,1,1,2.0,0.0,14.0,51.0
4.0,16000,3,87.0,1,1,2.0,2.0,15.0,53.0
3.0,36934,3,140.0,1,1,2.0,1.0,17.0,59.0
2.0,31394,3,125.0,1,1,2.0,1.0,16.0,57.0
5.0,29547,3,110.0,1,1,2.0,2.0,16.0,56.0
2.0,24007,3,125.0,1,1,2.0,1.0,16.0,57.0
2.0,15000,1,46.0,0,2,3.0,0.0,16.0,26.0
2.0,14774,1,50.0,0,2,3.0,0.0,16.0,27.0
2.0,20314,2,55.0,0,2,2.0,0.0,15.0,39.0
2.0,10000,2,60.0,0,2,1.0,0.0,15.0,39.0
2.0,18000,2,70.0,0,2,2.0,0.0,16.0,40.0
2.0,22160,2,70.0,0,2,2.0,0.0,16.0,40.0
6.0,12927,2,55.0,0,2,2.0,0.0,15.0,39.0
2.0,15512,2,58.0,0,2,2.0,0.0,15.0,39.0
2.0,17500,2,60.0,0,2,2.0,0.0,15.0,39.0
2.0,18467,2,60.0,0,2,2.0,0.0,15.0,39.0
2.0,44321,2,100.0,0,2,3.0,0.0,17.0,43.0
2.0,31394,2,55.0,0,2,3.0,0.0,15.0,39.0
2.0,18000,2,75.0,0,2,2.0,0.0,16.0,41.0
2.0,22000,2,55.0,0,2,2.0,0.0,15.0,39.0
2.0,18000,2,65.0,0,2,2.0,0.0,15.0,40.0
3.0,11819,2,55.0,1,2,2.0,0.0,15.0,39.0
2.0,36934,3,115.0,0,2,3.0,0.0,16.0,56.0
2.0,33240,3,130.0,0,2,2.0,0.0,17.0,58.0
2.0,25854,3,70.0,0,2,3.0,0.0,15.0,52.0
2.0,36934,3,78.0,0,2,3.0,0.0,15.0,52.0
3.0,20000,3,90.0,0,2,2.0,0.0,15.0,54.0
2.0,20314,3,90.0,0,2,2.0,0.0,15.0,54.0
2.0,20000,3,100.0,0,2,2.0,0.0,16.0,55.0
2.0,24044,3,120.0,0,2,2.0,0.0,16.0,57.0
1.0,26000,3,150.0,0,2,2.0,0.0,17.0,60.0
2.0,20000,3,80.0,0,2,2.0,0.0,15.0,53.0
2.0,25000,3,80.0,0,2,3.0,0.0,15.0,53.0
1.0,12500,1,52.0,9,3,2.0,1.0,11.0,27.0
1.0,8500,3,58.0,5,1,1.0,2.0,6.0,42.0
5.0,19300,1,44.0,2,2,2.0,1.0,18.0,15.0
5.0,15000,1,48.0,8,3,2.0,1.0,16.0,26.0
2.0,30800,1,50.0,8,3,3.0,1.0,16.0,27.0
2.0,17500,2,46.0,3,3,2.0,1.0,7.0,30.0
3.0,27000,3,94.0,7,3,3.0,0.0,13.0,54.0
4.0,20000,3,72.0,5,1,2.0,2.0,15.0,52.0
3.0,16000,3,65.0,1,1,2.0,1.0,11.0,35.0
5.0,28000,3,138.0,2,2,2.0,1.0,21.0,82.0
5.0,17300,1,43.0,7,3,3.0,1.0,16.0,26.0
2.0,15000,1,56.0,1,2,3.0,1.0,16.0,27.0
4.0,14000,1,50.0,6,3,2.0,1.0,12.0,28.0
4.0,21200,2,65.0,5,3,3.0,1.0,17.0,42.0
3.0,16000,1,45.0,5,3,2.0,1.0,12.0,18.0
1.0,22300,2,70.0,7,3,3.0,1.0,18.0,47.0
3.0,13800,2,53.0,2,1,2.0,1.0,6.0,38.0
4.0,27000,3,112.0,2,3,3.0,2.0,16.0,56.0
5.0,20000,3,73.0,7,3,2.0,0.0,15.0,52.0
2.0,10000,2,50.0,2,2,1.0,0.0,9.0,10.0
3.0,10000,1,38.0,5,1,1.0,1.0,9.0,20.0
2.0,34600,2,85.0,3,3,3.0,0.0,25.0,40.0
2.0,21600,2,80.0,3,2,3.0,2.0,12.0,47.0
2.0,9000,2,46.0,2,2,1.0,1.0,10.0,30.0
1.0,27000,3,85.0,3,3,2.0,0.0,15.0,53.0
2.0,21200,1,45.0,3,3,2.0,0.0,16.0,26.0
2.0,21200,1,43.0,3,2,2.0,0.0,16.0,26.0
3.0,15500,1,44.0,3,3,3.0,0.0,16.0,26.0
5.0,19300,3,72.0,2,1,2.0,2.0,11.0,45.0
2.0,38500,4,100.0,3,2,2.0,1.0,10.0,66.0
1.0,15000,2,65.0,3,3,2.0,0.0,14.0,38.0
2.0,36600,2,68.0,8,3,3.0,0.0,15.0,40.0
2.0,21200,1,45.0,3,2,2.0,0.0,30.0,15.0
2.0,46200,1,62.0,4,2,2.0,0.0,16.0,28.0
2.0,46200,1,65.0,4,2,2.0,0.0,30.0,15.0
2.0,23100,1,49.0,4,1,3.0,1.0,20.0,18.0
3.0,20000,2,70.0,9,3,2.0,0.0,16.0,40.0
5.0,14700,1,46.0,7,3,2.0,1.0,12.0,18.0
5.0,18500,2,69.0,8,3,2.0,0.0,18.0,40.0
2.0,15000,3,85.0,2,3,2.0,0.0,15.0,53.0
5.0,10000,3,83.0,2,3,1.0,0.0,15.0,53.0
3.0,8000,3,90.0,3,3,1.0,0.0,15.0,54.0
5.0,8000,2,55.0,4,3,1.0,0.0,15.0,39.0
5.0,11000,2,70.0,2,3,2.0,0.0,15.0,40.0
1.0,6500,1,43.0,1,3,1.0,0.0,16.0,26.0
6.0,32700,3,99.0,8,3,3.0,3.0,16.0,55.0
5.0,30800,4,150.0,4,2,2.0,2.0,23.0,100.0
5.0,23100,1,59.0,10,3,3.0,1.0,30.0,15.0
1.0,7500,2,64.0,3,3,1.0,0.0,15.0,40.0
3.0,12000,1,45.0,3,3,2.0,1.0,12.0,17.0
2.0,11000,2,78.0,2,3,2.0,0.0,16.0,41.0
2.0,16000,2,60.0,2,3,2.0,0.0,15.0,39.0
3.0,11000,2,58.0,1,3,2.0,0.0,15.0,39.0
4.0,27000,2,75.0,3,3,3.0,1.0,14.0,40.0
1.0,10000,2,55.0,2,3,1.0,0.0,15.0,39.0
3.0,15000,2,71.0,7,3,2.0,0.0,16.0,40.0
1.0,15000,2,69.0,5,3,2.0,0.0,15.0,40.0
4.0,10000,2,65.0,2,3,1.0,0.0,15.0,40.0
3.0,24000,3,82.0,3,3,2.0,0.0,15.0,53.0
4.0,15000,1,50.0,9,3,2.0,0.0,16.0,27.0
1.0,10000,1,44.0,8,3,1.0,0.0,16.0,26.0
1.0,16000,1,43.0,4,3,2.0,0.0,16.0,26.0
2.0,43000,3,130.0,3,2,2.0,0.0,20.0,90.0
2.0,23100,3,78.0,1,2,2.0,0.0,15.0,52.0
3.0,30800,2,80.0,5,3,3.0,1.0,25.0,30.0
6.0,15000,2,74.0,3,3,2.0,2.0,16.0,41.0
1.0,12000,2,63.0,6,3,3.0,0.0,10.0,34.0
6.0,9500,2,45.0,2,2,1.0,0.0,7.0,30.0
1.0,21200,3,92.0,3,3,2.0,1.0,16.0,70.0
5.0,21000,2,56.0,5,3,2.0,0.0,10.0,39.0
3.0,13000,1,42.0,7,3,2.0,0.0,16.0,26.0
5.0,9000,2,55.0,5,1,1.0,1.0,15.0,39.0
5.0,23100,1,50.0,6,3,3.0,0.0,23.0,18.0
4.0,34300,3,89.0,3,3,3.0,0.0,15.0,54.0
4.0,13500,1,40.0,5,3,2.0,0.0,10.0,15.0
2.0,38500,3,96.0,6,3,3.0,0.0,15.0,54.0
3.0,19300,2,82.0,7,3,3.0,3.0,15.0,45.0
4.0,18000,2,65.0,4,3,3.0,2.0,16.0,35.0
1.0,42300,3,149.0,2,3,3.0,1.0,26.0,71.0
3.0,20000,2,65.0,8,3,2.0,2.0,16.0,38.0
5.0,10200,1,40.0,3,2,1.0,1.0,9.0,18.0
4.0,17300,3,70.0,5,1,3.0,2.0,9.0,40.0
5.0,21200,2,65.0,5,3,3.0,1.0,17.0,35.0
3.0,8200,1,37.0,1,1,1.0,0.0,7.0,25.0
2.0,22300,2,67.0,5,3,2.0,0.0,15.0,40.0
4.0,17300,1,45.0,6,3,3.0,1.0,16.0,26.0
2.0,8000,1,20.0,1,2,1.0,0.0,6.0,12.0
3.0,11500,2,90.0,3,3,2.0,0.0,16.0,42.0
3.0,38500,2,67.0,9,3,3.0,0.0,15.0,40.0
5.0,19300,1,48.0,6,3,3.0,0.0,16.0,26.0
4.0,23100,1,54.0,15,3,2.0,0.0,18.0,35.0
5.0,9500,2,54.0,5,3,1.0,0.0,15.0,39.0
1.0,38500,3,93.0,2,3,2.0,2.0,17.0,56.0
2.0,30800,1,57.0,5,2,3.0,0.0,16.0,27.0
4.0,14500,1,45.0,6,3,2.0,0.0,16.0,26.0
5.0,15000,1,45.0,4,3,2.0,0.0,16.0,26.0
4.0,16000,1,54.0,4,3,2.0,0.0,16.0,27.0
3.0,19000,2,65.0,3,3,2.0,0.0,15.0,40.0
2.0,19300,1,46.0,3,3,3.0,1.0,13.0,33.0
2.0,28900,3,65.0,3,3,3.0,1.0,14.0,51.0
3.0,25000,2,80.0,3,3,3.0,1.0,16.0,41.0
2.0,7000,1,45.0,1,2,1.0,0.0,16.0,26.0
2.0,23100,3,107.0,3,2,2.0,0.0,16.0,55.0
6.0,15000,3,75.0,2,3,2.0,0.0,15.0,52.0
1.0,23100,1,45.0,5,3,3.0,0.0,16.0,26.0
5.0,17300,1,45.0,10,3,2.0,0.0,16.0,26.0
2.0,27000,1,43.0,2,2,3.0,1.0,16.0,26.0
4.0,19300,2,64.0,8,3,2.0,0.0,15.0,40.0
6.0,20000,3,70.0,2,3,2.0,0.0,15.0,52.0
2.0,23100,1,42.0,2,3,2.0,0.0,16.0,26.0
1.0,16600,2,65.0,8,3,2.0,2.0,15.0,40.0
1.0,15400,1,45.0,3,3,2.0,0.0,16.0,26.0
2.0,11600,2,60.0,2,3,2.0,0.0,15.0,39.0
4.0,19300,2,60.0,6,3,2.0,0.0,15.0,39.0
3.0,20000,2,70.0,9,3,2.0,0.0,16.0,40.0
3.0,12500,2,65.0,1,3,2.0,0.0,15.0,40.0
3.0,25000,2,62.0,11,3,2.0,1.0,15.0,39.0
3.0,23100,1,50.0,7,3,2.0,0.0,16.0,27.0
2.0,27000,2,56.0,3,2,2.0,1.0,14.0,33.0
6.0,12000,2,44.0,1,1,2.0,0.0,8.0,36.0
3.0,19300,2,90.0,10,3,2.0,1.0,15.0,45.0
5.0,18000,2,70.0,6,3,2.0,1.0,16.0,40.0
2.0,12300,1,41.0,5,1,2.0,0.0,8.0,26.0
1.0,28900,3,75.0,1,3,2.0,0.0,15.0,52.0
2.0,32700,2,60.0,3,2,3.0,0.0,15.0,39.0
5.0,15500,1,44.0,6,3,2.0,0.0,20.0,15.0
4.0,21200,1,50.0,10,3,2.0,1.0,16.0,27.0
3.0,15000,1,45.0,5,3,2.0,0.0,16.0,26.0
3.0,19300,2,92.0,10,3,3.0,1.0,16.0,43.0
2.0,46200,2,70.0,4,2,3.0,0.0,16.0,40.0
1.0,18000,1,54.0,2,3,2.0,0.0,16.0,27.0
2.0,18500,1,43.0,3,2,3.0,0.0,16.0,26.0
5.0,13000,1,45.0,2,3,2.0,0.0,20.0,15.0
6.0,19000,2,65.0,9,3,2.0,1.0,15.0,40.0
5.0,23100,2,62.0,4,3,2.0,1.0,14.0,39.0
2.0,38500,4,90.0,3,2,2.0,0.0,15.0,75.0
1.0,19300,2,64.0,8,3,3.0,1.0,13.0,51.0
3.0,17300,1,44.0,5,3,2.0,0.0,18.0,26.0
3.0,34600,2,71.0,6,3,3.0,0.0,16.0,40.0
5.0,19300,2,65.0,9,3,2.0,0.0,15.0,40.0
3.0,16500,1,45.0,2,3,2.0,0.0,16.0,26.0
1.0,21200,3,92.0,3,3,3.0,1.0,15.0,54.0
5.0,17300,2,60.0,5,3,2.0,1.0,15.0,39.0
3.0,23100,2,66.0,10,3,2.0,0.0,15.0,40.0
4.0,18000,1,46.0,10,3,2.0,0.0,16.0,26.0
2.0,15400,2,54.0,1,3,2.0,0.0,15.0,39.0
5.0,15400,1,39.0,6,3,2.0,1.0,11.0,16.0
4.0,17300,1,47.0,5,3,3.0,0.0,16.0,26.0
3.0,18000,2,55.0,1,3,3.0,0.0,15.0,39.0
2.0,12300,1,41.0,5,1,2.0,1.0,8.0,33.0
1.0,13000,1,41.0,7,3,2.0,1.0,12.0,26.0
3.0,20000,2,68.0,2,3,2.0,1.0,15.0,40.0
3.0,23100,1,44.0,3,3,3.0,1.0,16.0,26.0
2.0,27000,3,75.0,1,2,3.0,0.0,15.0,52.0
3.0,20400,2,75.0,5,3,2.0,1.0,13.0,41.0
5.0,13000,1,45.0,2,3,2.0,0.0,16.0,26.0
2.0,17300,3,120.0,2,2,3.0,0.0,16.0,57.0
5.0,18100,2,70.0,8,3,2.0,0.0,16.0,40.0
3.0,23100,1,57.0,5,3,3.0,0.0,16.0,27.0
6.0,15000,2,64.0,7,3,2.0,1.0,11.0,40.0
3.0,21200,2,58.0,1,3,3.0,0.0,15.0,39.0
2.0,19300,1,45.0,2,2,2.0,0.0,16.0,26.0
3.0,26600,1,45.0,9,3,3.0,0.0,16.0,26.0
4.0,14200,1,52.0,8,3,3.0,1.0,15.0,19.0
4.0,18000,1,45.0,10,3,2.0,1.0,16.0,26.0
3.0,19000,2,65.0,8,3,3.0,1.0,15.0,40.0
5.0,14000,1,65.0,1,3,3.0,1.0,14.0,22.0
5.0,17300,2,55.0,4,2,2.0,0.0,12.0,30.0
3.0,11500,1,55.0,6,3,2.0,1.0,15.0,22.0
2.0,10000,1,40.0,5,3,1.0,1.0,6.0,26.0
3.0,19000,2,64.0,7,3,2.0,1.0,15.0,40.0
3.0,25000,2,61.0,4,3,3.0,0.0,15.0,39.0
2.0,15400,2,70.0,2,2,3.0,0.0,18.0,52.0
4.0,23100,1,45.0,21,3,3.0,1.0,21.0,17.0
5.0,15400,4,80.0,7,1,2.0,2.0,14.0,64.0
4.0,19300,1,50.0,2,3,2.0,2.0,16.0,27.0
2.0,19300,1,35.0,2,2,2.0,1.0,6.0,20.0
2.0,15500,1,40.0,1,2,2.0,0.0,10.0,15.0
4.0,13500,1,56.0,2,3,2.0,1.0,16.0,27.0
3.0,13500,1,42.0,2,3,2.0,1.0,16.0,26.0
2.0,14000,1,42.0,6,3,2.0,1.0,15.0,26.0
3.0,15000,3,60.0,6,1,2.0,1.0,7.0,37.0
5.0,25000,1,60.0,10,3,3.0,0.0,16.0,28.0
3.0,25000,1,41.0,4,3,2.0,0.0,18.0,23.0
3.0,23100,1,43.0,7,3,2.0,0.0,16.0,26.0
6.0,17300,2,75.0,2,3,2.0,1.0,14.0,40.0
2.0,23100,1,42.0,3,2,3.0,0.0,16.0,26.0
2.0,23100,1,77.0,5,2,2.0,1.0,17.0,30.0
3.0,20000,2,70.0,9,3,3.0,1.0,12.0,38.0
3.0,19300,2,70.0,9,3,3.0,1.0,19.0,40.0
3.0,23100,2,67.0,10,3,3.0,1.0,15.0,40.0
1.0,15000,1,47.0,4,3,2.0,0.0,16.0,26.0
1.0,19300,2,80.0,2,3,3.0,1.0,16.0,41.0
5.0,11000,2,45.0,1,3,2.0,0.0,7.0,30.0
4.0,19300,2,65.0,5,3,2.0,0.0,15.0,40.0
1.0,12000,2,52.0,8,3,2.0,1.0,7.0,38.0
3.0,13500,1,42.0,6,3,2.0,0.0,16.0,26.0
2.0,18500,3,100.0,3,2,2.0,2.0,16.0,55.0
3.0,12500,1,46.0,7,3,2.0,0.0,16.0,26.0
5.0,25000,1,58.0,9,3,3.0,0.0,16.0,28.0
3.0,17300,1,54.0,2,3,2.0,1.0,19.0,15.0
4.0,15000,1,40.0,6,3,2.0,1.0,18.0,12.0
4.0,14200,1,53.0,8,3,2.0,1.0,16.0,27.0
2.0,12000,2,67.0,3,2,2.0,0.0,10.0,40.0
4.0,14000,2,50.0,9,1,2.0,0.0,9.0,38.0
2.0,13500,2,55.0,2,3,1.0,1.0,15.0,39.0
3.0,15400,1,45.0,7,3,3.0,1.0,16.0,26.0
3.0,9500,2,42.0,2,1,1.0,1.0,6.0,28.0
2.0,8000,1,30.0,1,2,1.0,0.0,7.0,18.0
3.0,20000,2,70.0,9,3,2.0,0.0,12.0,40.0
3.0,25000,2,65.0,9,3,3.0,0.0,15.0,40.0
4.0,10000,3,86.0,9,1,1.0,0.0,15.0,53.0
5.0,18100,2,75.0,8,3,3.0,1.0,16.0,41.0
6.0,18000,1,40.0,3,3,2.0,1.0,14.0,26.0
2.0,34600,3,100.0,3,3,3.0,0.0,16.0,55.0
6.0,21200,2,67.0,4,3,2.0,1.0,15.0,40.0
2.0,23100,2,68.0,3,3,3.0,0.0,15.0,40.0
4.0,19300,1,44.0,2,3,2.0,1.0,13.0,26.0
3.0,17300,1,45.0,3,3,3.0,0.0,16.0,26.0
5.0,21200,2,67.0,3,3,3.0,1.0,15.0,40.0
3.0,17300,1,55.0,2,3,2.0,1.0,16.0,27.0
3.0,32700,3,99.0,8,3,3.0,0.0,16.0,55.0
4.0,21200,2,80.0,3,3,2.0,2.0,12.0,41.0
5.0,6000,1,45.0,1,1,1.0,0.0,8.0,20.0
4.0,27000,1,47.0,2,3,3.0,0.0,16.0,26.0
5.0,13500,1,50.0,9,3,2.0,1.0,20.0,18.0
4.0,20000,1,50.0,9,3,2.0,0.0,16.0,27.0
2.0,22300,1,75.0,4,3,2.0,1.0,45.0,29.0
3.0,27000,2,63.0,5,3,2.0,0.0,15.0,39.0
2.0,17300,3,120.0,1,3,2.0,1.0,16.0,57.0
3.0,13000,2,61.0,1,3,2.0,0.0,15.0,39.0
3.0,16000,3,75.0,3,3,2.0,2.0,15.0,52.0
4.0,17000,1,45.0,10,3,2.0,0.0,16.0,26.0
2.0,15400,2,42.0,3,3,2.0,1.0,7.0,35.0
4.0,17000,2,80.0,6,3,2.0,2.0,16.0,41.0
5.0,7500,1,50.0,3,3,1.0,0.0,14.0,27.0
3.0,18000,3,75.0,8,3,2.0,0.0,15.0,52.0
5.0,19300,2,65.0,9,3,2.0,0.0,15.0,40.0
5.0,15000,1,65.0,10,3,2.0,0.0,16.0,28.0
6.0,17000,3,92.0,2,3,2.0,2.0,15.0,54.0
6.0,25000,3,65.0,5,3,2.0,0.0,14.0,51.0
3.0,17000,3,85.0,9,3,2.0,0.0,15.0,53.0
5.0,19300,2,63.0,10,3,2.0,0.0,15.0,39.0
2.0,16500,2,72.0,6,3,2.0,1.0,25.0,25.0
2.0,23000,3,130.0,3,3,2.0,0.0,17.0,58.0
1.0,14000,1,32.0,1,3,2.0,0.0,6.0,26.0
3.0,18000,1,42.0,7,3,2.0,1.0,14.0,20.0
3.0,57700,2,75.0,7,3,3.0,1.0,16.0,41.0
1.0,12300,1,38.0,5,1,2.0,1.0,7.0,25.0
4.0,21200,2,80.0,3,3,3.0,2.0,16.0,41.0
6.0,15400,1,39.0,6,3,2.0,1.0,11.0,28.0
2.0,15000,1,52.0,4,3,3.0,2.0,18.0,18.0
2.0,19300,3,90.0,3,2,2.0,2.0,8.0,66.0
1.0,7500,1,32.0,3,1,1.0,1.0,9.0,16.0
4.0,19300,2,62.0,2,3,3.0,2.0,15.0,39.0
3.0,20000,2,70.0,9,3,3.0,1.0,12.0,58.0
2.0,46200,2,62.0,4,3,2.0,0.0,30.0,15.0
3.0,27000,1,50.0,6,3,3.0,0.0,16.0,27.0
3.0,13500,1,40.0,2,3,2.0,0.0,10.0,26.0
4.0,19300,1,49.0,10,3,3.0,1.0,19.0,30.0
1.0,15400,2,45.0,1,2,3.0,0.0,7.0,33.0
6.0,27000,2,75.0,5,3,3.0,0.0,16.0,41.0
5.0,8000,2,40.0,1,2,1.0,0.0,6.0,28.0
1.0,23100,1,47.0,6,3,3.0,2.0,16.0,26.0
3.0,16000,1,48.0,3,3,3.0,0.0,16.0,26.0
5.0,15400,1,40.0,6,3,2.0,1.0,11.0,29.0
4.0,14000,1,38.0,5,3,2.0,1.0,8.0,25.0
4.0,10000,2,55.0,9,1,1.0,0.0,15.0,39.0
3.0,10000,3,65.0,2,1,1.0,0.0,14.0,51.0
1.0,15000,2,75.0,3,3,3.0,0.0,16.0,41.0
6.0,21200,2,80.0,8,3,2.0,1.0,16.0,41.0
3.0,27000,4,160.0,9,3,3.0,0.0,17.0,72.0
2.0,17300,2,60.0,2,3,2.0,1.0,15.0,39.0
6.0,21200,1,49.0,6,3,3.0,0.0,16.0,27.0
5.0,17300,2,72.0,2,3,2.0,1.0,14.0,32.0
2.0,27000,2,80.0,10,3,3.0,1.0,16.0,41.0
4.0,27000,2,90.0,2,3,2.0,2.0,25.0,32.0
4.0,25000,2,75.0,3,3,3.0,1.0,16.0,41.0
5.0,27000,3,120.0,2,3,3.0,0.0,16.0,57.0
2.0,30800,3,120.0,1,3,3.0,2.0,16.0,57.0
5.0,23100,1,60.0,12,3,2.0,1.0,16.0,28.0
5.0,15400,1,39.0,6,3,2.0,1.0,11.0,25.0
5.0,23100,2,60.0,12,3,2.0,1.0,15.0,39.0
6.0,6500,1,29.0,9,1,1.0,0.0,5.0,17.0
3.0,16000,1,49.0,4,3,2.0,0.0,15.0,25.0
2.0,23100,4,107.0,3,3,3.0,0.0,15.0,67.0
1.0,19500,2,80.0,1,3,3.0,0.0,16.0,41.0
3.0,25000,2,80.0,3,3,3.0,0.0,16.0,41.0
1.0,46200,4,175.0,4,3,3.0,0.0,17.0,74.0
3.0,34600,2,73.0,6,3,3.0,1.0,18.0,33.0
3.0,27000,2,80.0,3,3,3.0,0.0,16.0,41.0
3.0,13500,1,45.0,2,3,3.0,1.0,16.0,26.0
4.0,25000,2,86.0,9,3,3.0,3.0,15.0,42.0
1.0,12000,2,60.0,1,2,2.0,0.0,10.0,30.0
2.0,7000,1,45.0,1,2,1.0,0.0,16.0,26.0
3.0,30800,2,78.0,5,3,2.0,1.0,18.0,41.0
3.0,20000,2,70.0,8,3,2.0,0.0,16.0,40.0
4.0,13500,1,50.0,8,3,2.0,0.0,16.0,27.0
2.0,19300,1,45.0,2,3,3.0,0.0,16.0,26.0
2.0,23100,3,78.0,1,2,3.0,1.0,15.0,53.0
5.0,23100,1,58.0,12,3,2.0,0.0,16.0,28.0
2.0,28900,3,75.0,1,3,3.0,0.0,15.0,52.0
3.0,21200,2,58.0,1,3,3.0,1.0,15.0,39.0
4.0,23100,1,45.0,21,3,2.0,0.0,16.0,26.0
2.0,19300,2,60.0,6,3,2.0,0.0,15.0,39.0
6.0,15000,1,44.0,2,3,2.0,1.0,9.0,26.0
3.0,23100,1,57.0,5,3,3.0,0.0,16.0,27.0
4.0,13500,3,68.0,1,1,2.0,0.0,14.0,51.0
5.0,15400,2,59.0,2,3,2.0,0.0,11.0,39.0
5.0,8500,1,23.0,9,1,1.0,0.0,6.0,13.0
4.0,9500,1,42.0,3,3,1.0,0.0,11.0,20.0
6.0,25000,2,62.0,5,3,2.0,0.0,15.0,39.0
6.0,14000,3,70.0,3,1,2.0,2.0,15.0,52.0
2.0,18500,3,95.0,3,3,2.0,0.0,15.0,54.0
6.0,15000,1,44.0,4,3,2.0,1.0,14.0,19.0
4.0,19300,1,46.0,3,3,3.0,0.0,16.0,26.0
4.0,21200,1,50.0,10,3,3.0,0.0,16.0,27.0
5.0,18100,2,69.0,8,3,2.0,0.0,15.0,40.0
3.0,27000,2,98.0,8,3,3.0,1.0,35.0,35.0
3.0,21200,1,42.0,10,3,3.0,1.0,16.0,26.0
4.0,10000,2,50.0,5,1,1.0,0.0,8.0,30.0
3.0,15000,1,43.0,5,3,2.0,0.0,16.0,26.0
1.0,12000,2,45.0,2,1,2.0,0.0,7.0,38.0
2.0,20000,2,60.0,2,2,3.0,1.0,15.0,39.0
3.0,19300,1,45.0,3,3,3.0,0.0,16.0,26.0
4.0,20000,3,72.0,5,3,3.0,0.0,12.0,40.0
4.0,17000,2,84.0,3,3,2.0,1.0,16.0,42.0
1.0,17300,2,59.0,2,2,2.0,0.0,15.0,39.0
2.0,25000,2,75.0,3,3,3.0,1.0,16.0,41.0
2.0,22000,3,80.0,1,1,2.0,1.0,15.0,53.0
1.0,13000,1,72.0,2,3,1.0,2.0,17.0,29.0
5.0,14000,1,50.0,10,3,3.0,1.0,16.0,27.0
3.0,27000,1,46.0,9,3,3.0,0.0,16.0,26.0
2.0,21200,1,43.0,4,3,2.0,0.0,16.0,26.0
3.0,27000,2,90.0,3,3,3.0,1.0,16.0,42.0
3.0,25000,2,60.0,5,3,3.0,0.0,15.0,39.0
1.0,16600,2,54.0,8,3,2.0,0.0,15.0,39.0
3.0,18000,1,50.0,8,3,2.0,0.0,16.0,27.0
2.0,23100,1,45.0,3,3,3.0,0.0,16.0,26.0
5.0,19000,1,50.0,4,3,3.0,1.0,16.0,27.0
4.0,19300,2,53.0,9,3,2.0,0.0,15.0,38.0
2.0,18500,1,43.0,3,3,2.0,0.0,16.0,26.0
5.0,25000,2,79.0,5,3,3.0,1.0,16.0,41.0
5.0,22000,3,66.0,3,3,2.0,0.0,14.0,51.0
1.0,13000,2,65.0,3,3,2.0,1.0,15.0,40.0
2.0,34600,2,68.0,2,3,3.0,0.0,15.0,40.0
1.0,15000,2,65.0,7,3,2.0,1.0,15.0,42.0
2.0,23100,1,42.0,3,3,2.0,0.0,16.0,26.0
2.0,16000,1,60.0,3,2,2.0,1.0,15.0,30.0
4.0,13000,1,47.0,6,3,3.0,1.0,14.0,17.0
2.0,25000,3,88.0,1,2,3.0,1.0,15.0,53.0
4.0,16000,1,45.0,2,3,3.0,0.0,16.0,26.0
5.0,22000,3,68.0,3,3,2.0,0.0,14.0,51.0
4.0,17300,1,47.0,5,3,2.0,0.0,16.0,26.0
3.0,23100,2,72.0,8,3,3.0,0.0,16.0,40.0
4.0,17000,2,84.0,3,3,2.0,1.0,20.0,39.0
4.0,14000,1,42.0,7,3,2.0,0.0,16.0,26.0
6.0,23100,2,56.0,7,3,2.0,1.0,15.0,39.0
3.0,14000,1,43.0,6,3,3.0,1.0,14.0,28.0
3.0,15400,1,50.0,7,3,2.0,0.0,16.0,27.0
5.0,13000,1,47.0,6,3,3.0,1.0,14.0,17.0
2.0,38500,2,76.0,4,3,3.0,0.0,16.0,41.0
5.0,27000,2,90.0,9,3,2.0,2.0,17.0,60.0
3.0,46200,2,72.0,8,3,3.0,0.0,16.0,40.0
2.0,18000,2,55.0,3,2,2.0,1.0,15.0,39.0
5.0,7700,3,57.0,3,1,1.0,0.0,6.0,40.0
4.0,9000,1,37.0,5,3,1.0,0.0,11.0,17.0
4.0,17300,1,45.0,5,3,3.0,1.0,16.0,26.0
4.0,19300,1,44.0,10,3,2.0,0.0,16.0,26.0
1.0,19300,2,90.0,1,3,3.0,0.0,16.0,42.0
6.0,34600,3,115.0,3,2,3.0,1.0,35.0,65.0
4.0,11000,3,70.0,4,1,2.0,2.0,10.0,52.0
3.0,16000,1,50.0,8,3,2.0,0.0,16.0,27.0
3.0,46200,2,85.0,5,3,3.0,0.0,30.0,42.0
3.0,21200,2,70.0,4,3,3.0,1.0,16.0,40.0
3.0,15000,1,75.0,4,3,2.0,0.0,17.0,29.0
3.0,17300,2,60.0,2,3,2.0,0.0,15.0,39.0
2.0,19300,1,45.0,13,3,2.0,1.0,16.0,26.0
5.0,15400,1,42.0,3,3,2.0,0.0,16.0,26.0
5.0,17300,2,70.0,8,3,3.0,1.0,16.0,40.0
1.0,14000,1,42.0,2,3,2.0,1.0,16.0,26.0
2.0,18100,2,55.0,5,3,2.0,1.0,15.0,39.0
5.0,32400,2,63.0,4,2,3.0,1.0,15.0,39.0
4.0,21200,2,75.0,7,3,2.0,2.0,18.0,36.0
5.0,12000,3,75.0,4,3,2.0,0.0,15.0,52.0
5.0,15000,1,48.0,4,3,2.0,1.0,16.0,26.0
1.0,18000,3,70.0,1,2,2.0,0.0,15.0,52.0
1.0,19300,2,80.0,1,3,3.0,0.0,16.0,41.0
6.0,21200,2,56.0,7,3,3.0,1.0,15.0,39.0
2.0,17000,2,59.0,3,2,3.0,1.0,13.0,46.0
